"";"ent";"con";"n_ren";"p3";"sex";"anios_esc";"fac_tri.x";"ingocup";"e_con";"rama";"c_ocu11c";"tue2";"eda7c";"pre_asa";"medica5c";"ent.1";"hrsocup";"per.x"
"6475";4;50038;1;2261;1;17;25;25000;1;1;11;1;6;1;3;4;40;320
"6476";4;50038;1;2261;1;17;25;0;1;5;11;4;6;1;3;4;40;320
"6477";4;50045;1;2252;1;16;188;7000;5;1;1;1;3;1;3;4;84;320
"6478";13;40014;2;2271;2;16;266;10000;5;4;1;4;4;1;4;13;12;320
"6479";13;40039;1;2252;1;16;84;15000;5;4;1;4;5;1;3;13;40;320
"6480";13;40049;3;1512;1;17;51;18000;6;4;4;4;3;1;4;13;30;320
"6481";13;40051;1;2242;1;17;39;0;6;2;1;1;2;1;3;13;48;320
"6482";13;40051;1;2644;1;12;39;13000;1;4;5;1;3;2;2;13;72;320
"6483";13;40052;1;2261;1;16;49;8600;5;1;1;2;3;0;1;13;15;320
"6484";13;40059;1;2281;1;16;42;6450;5;4;1;2;5;0;1;13;30;320
"6485";13;40063;1;1622;1;11;67;6000;1;4;4;1;3;1;3;13;54;320
"6486";13;40081;4;2640;2;12;87;0;1;4;5;2;3;2;1;13;32;320
"6487";13;40081;5;2281;1;16;87;0;1;4;1;2;3;0;1;13;32;320
"6488";13;40088;2;2271;2;17;33;0;6;4;1;2;2;1;3;13;25;320
"6489";13;40088;2;2271;2;17;33;0;6;4;1;2;2;1;3;13;25;320
"6490";13;40088;2;2271;2;17;33;0;6;4;1;2;2;1;3;13;25;320
"6491";13;40088;2;2271;2;17;33;0;6;4;1;2;2;1;3;13;25;320
"6492";13;40089;1;1321;1;15;32;0;1;3;3;1;5;1;3;13;48;320
"6493";13;40089;1;2622;1;9;32;7310;5;1;1;1;3;2;2;13;60;320
"6494";13;40089;1;2622;1;9;32;7310;5;1;1;1;3;2;2;13;60;320
"6495";13;40089;1;2622;1;9;32;0;5;1;1;1;3;2;2;13;55;320
"6496";13;40089;1;2622;1;9;32;0;5;1;1;1;3;2;2;13;55;320
"6497";13;40090;4;2253;2;16;44;11000;6;5;1;4;2;3;5;13;20;320
"6498";13;40090;4;2253;2;16;44;11000;6;5;5;4;2;2;1;13;30;320
"6499";13;40094;3;2643;1;12;83;8600;6;4;1;5;1;0;1;13;59;320
"6500";13;40104;1;2261;1;17;63;8600;5;3;1;1;2;1;3;13;50;320
"6501";13;40106;1;2261;1;16;80;10000;1;1;1;1;3;1;3;13;48;320
"6502";13;40108;2;1512;2;15;152;12000;5;4;4;1;3;1;3;13;40;320
"6503";13;40108;2;1512;2;15;152;12000;5;4;4;1;3;1;3;13;40;320
"6504";13;40108;2;1512;2;15;152;12000;5;4;4;1;4;1;3;13;40;320
"6505";13;40108;2;1512;2;15;152;12000;5;4;4;1;4;1;3;13;40;320
"6506";13;40108;2;1512;2;12;66;0;5;0;0;0;4;0;0;13;0;320
"6507";13;40108;2;1512;2;12;66;0;5;0;0;0;4;0;0;13;0;320
"6508";13;40115;1;2261;1;15;189;4515;6;1;1;1;2;2;2;13;24;320
"6509";13;40125;1;1621;1;18;43;15000;6;4;1;4;4;1;4;13;60;320
"6510";13;40125;1;2271;1;18;43;15000;6;4;1;4;4;1;4;13;60;320
"6511";13;40125;1;1621;1;18;43;15000;6;4;4;4;4;1;4;13;48;320
"6512";13;40125;1;2271;1;18;43;15000;6;4;4;4;4;1;4;13;48;320
"6513";13;40151;1;2241;1;18;41;15000;5;4;1;1;5;0;1;13;60;320
"6514";13;40151;1;2241;1;18;41;20000;5;4;3;2;5;0;1;13;45;320
"6515";13;40171;4;1212;1;16;127;8400;5;4;3;1;4;1;3;13;50;320
"6516";13;40175;3;2242;1;17;48;8600;6;4;1;2;2;0;1;13;45;320
"6517";13;40215;1;2261;1;16;67;24000;5;4;1;4;3;1;3;13;43;320
"6518";13;40231;2;2261;1;17;84;17200;5;1;1;2;4;0;1;13;60;320
"6519";13;40232;1;1621;1;16;51;24000;5;4;4;4;4;1;3;13;20;320
"6520";13;40246;2;2644;1;12;109;3440;1;4;5;5;6;0;1;13;18;320
"6521";13;40247;4;2242;1;16;61;0;6;4;1;4;2;2;1;13;25;320
"6522";13;40247;4;2242;1;16;61;0;6;0;0;0;2;0;0;13;0;320
"6523";13;40255;1;2271;1;17;89;6450;1;4;1;3;3;2;1;13;45;320
"6524";13;40265;1;1512;2;12;62;5590;6;3;4;1;4;1;3;13;48;320
"6525";13;40267;1;2271;1;16;43;15050;5;4;1;1;4;1;3;13;60;320
"6526";13;40268;1;2253;1;16;53;0;5;4;1;1;4;1;3;13;40;320
"6527";13;40274;1;2271;1;19;106;0;5;4;1;4;3;1;3;13;84;320
"6528";13;40287;4;1512;2;16;104;0;1;4;4;4;3;1;3;13;40;320
"6529";13;40290;6;2644;1;16;98;0;6;4;5;1;3;3;2;13;36;320
"6530";13;40291;1;1512;1;18;76;24000;5;4;4;1;5;1;3;13;60;320
"6531";13;40294;1;2644;1;12;68;0;5;1;5;1;5;1;3;13;40;320
"6532";13;40296;2;2261;1;16;69;0;6;1;1;1;2;3;2;13;62;320
"6533";13;40297;2;2612;2;18;110;0;5;4;1;4;3;1;3;13;40;320
"6534";13;40304;3;2271;2;18;46;0;6;4;1;4;4;1;3;13;40;320
"6535";13;40309;1;2262;2;16;72;0;6;4;1;2;2;2;1;13;50;320
"6536";13;40309;2;2612;2;16;72;8000;6;4;1;4;3;1;3;13;40;320
"6537";13;40320;3;2253;1;18;59;30000;6;2;1;1;3;1;3;13;40;320
"6538";13;40326;3;1621;2;16;70;8400;6;4;4;4;3;1;3;13;40;320
"6539";13;40329;2;2271;1;15;56;10000;5;4;1;4;3;1;3;13;24;320
"6540";13;40329;2;2643;1;9;56;0;2;4;1;1;2;1;4;13;48;320
"6541";13;40334;5;2643;1;12;46;6000;6;4;1;1;2;1;3;13;48;320
"6542";13;40336;1;2253;2;12;61;6000;2;4;4;4;5;1;4;13;48;320
"6543";13;40336;1;2253;1;16;27;0;6;0;0;0;3;0;0;13;0;320
"6544";13;40336;1;2253;1;16;27;0;6;0;0;0;3;0;0;13;0;320
"6545";13;40336;1;2253;1;16;27;0;6;2;1;1;3;1;3;13;55;320
"6546";13;40340;1;2644;1;15;68;7740;5;4;5;5;3;0;1;13;50;320
"6547";13;40350;3;2622;1;12;67;0;6;4;1;5;4;0;1;13;28;320
"6548";13;40370;1;2253;1;16;36;25000;3;5;4;4;4;1;3;13;20;320
"6549";13;40370;1;2253;1;16;36;40000;3;5;1;4;4;1;3;13;0;320
"6550";13;40378;3;1621;1;16;61;36000;5;4;4;4;3;1;3;13;45;320
"6551";13;40386;1;2261;1;18;105;30100;5;1;1;2;4;0;1;13;100;320
"6552";13;40391;1;2643;1;15;201;0;5;1;1;1;4;1;3;13;48;320
"6553";13;40392;1;1621;1;16;59;12000;1;4;4;4;4;1;3;13;28;320
"6554";13;40396;2;1512;1;17;40;8000;6;4;4;2;5;1;3;13;32;320
"6555";13;40397;2;2644;1;12;83;6000;6;4;5;1;2;1;3;13;46;320
"6556";13;40398;2;2271;2;16;78;0;6;4;1;2;4;1;3;13;40;320
"6557";2;41004;1;2252;1;17;142;0;5;1;1;1;3;1;3;2;65;320
"6558";2;41006;2;2644;1;17;385;20000;6;4;5;1;2;1;3;2;40;320
"6559";2;41024;1;2271;1;16;215;0;5;3;1;1;4;1;3;2;46;320
"6560";2;41025;2;2640;1;9;285;17200;5;5;5;4;3;1;3;2;0;320
"6561";2;41039;1;2271;1;16;226;0;1;2;1;1;3;1;3;2;40;320
"6562";2;41040;3;2271;1;16;265;0;6;4;1;3;3;1;3;2;72;320
"6563";2;41047;1;2271;1;16;223;0;5;4;1;4;5;1;3;2;47;320
"6564";2;41060;1;2252;1;16;228;0;5;4;1;1;4;1;3;2;40;320
"6565";2;41063;1;2621;2;9;184;12040;2;2;1;1;4;1;3;2;27;320
"6566";2;41065;1;1212;1;18;317;0;5;4;3;1;6;1;3;2;6;320
"6567";2;41065;1;2254;1;16;317;0;5;5;1;1;6;1;3;2;0;320
"6568";2;41085;1;2253;1;16;264;19350;1;4;1;5;2;0;1;2;70;320
"6569";2;41092;3;2271;2;16;251;0;6;3;1;1;3;1;3;2;48;320
"6570";2;41116;1;1512;1;18;285;17200;6;4;4;1;3;1;3;2;48;320
"6571";2;41119;4;2242;2;16;261;0;6;1;1;1;2;1;3;2;50;320
"6572";2;41130;1;2271;1;16;318;0;6;4;1;3;3;1;3;2;48;320
"6573";2;41136;1;2271;1;16;269;0;5;4;1;4;5;1;3;2;35;320
"6574";2;41139;1;2242;1;16;308;0;5;2;1;1;2;1;3;2;35;320
"6575";2;41147;2;1512;1;16;214;0;6;4;4;1;4;1;3;2;48;320
"6576";2;41163;1;1212;1;16;1465;0;5;4;3;4;6;1;3;2;0;320
"6577";2;41164;1;2252;1;16;291;30100;5;2;1;1;3;1;3;2;55;320
"6578";2;41191;1;2640;1;13;233;12000;5;4;5;1;5;1;3;2;40;320
"6579";2;41191;3;2242;1;16;233;0;5;2;1;1;3;1;3;2;40;320
"6580";2;41193;1;2252;1;16;271;0;5;2;1;1;3;1;3;2;45;320
"6581";2;41193;2;2643;1;13;271;8600;6;2;1;1;1;1;3;2;42;320
"6582";2;41195;2;2253;1;17;275;0;3;2;1;1;4;1;3;2;40;320
"6583";2;41199;4;2644;1;11;369;6880;6;4;5;1;2;1;3;2;48;320
"6584";2;41202;1;2253;1;17;214;0;1;2;1;1;2;1;3;2;40;320
"6585";2;41205;3;2242;1;16;198;0;6;2;1;1;3;1;3;2;40;320
"6586";2;41224;1;2261;1;16;241;0;5;1;1;1;4;0;1;2;56;320
"6587";2;41229;1;2253;1;16;1097;33000;5;2;1;1;3;1;3;2;40;320
"6588";2;41229;2;1512;2;16;1097;23000;5;4;4;4;3;1;3;2;32;320
"6589";2;41236;1;1512;1;18;203;16000;5;4;4;3;3;1;3;2;25;320
"6590";2;41237;2;2640;1;19;285;0;5;4;5;3;3;1;3;2;48;320
"6591";2;41241;3;2242;1;16;291;0;6;2;1;1;2;1;3;2;45;320
"6592";2;41258;2;2253;1;16;298;0;6;3;1;1;3;1;3;2;48;320
"6593";2;41263;2;2271;2;16;268;9400;5;4;1;4;4;1;3;2;20;320
"6594";2;41272;1;2253;1;16;258;0;5;2;1;1;4;1;3;2;48;320
"6595";2;41273;1;2271;1;16;214;12000;6;4;1;2;2;1;3;2;45;320
"6596";2;41278;2;2253;2;16;223;0;6;2;1;1;2;1;3;2;40;320
"6597";2;41290;2;2271;1;16;355;0;6;4;1;4;2;1;3;2;40;320
"6598";2;41297;1;2261;1;17;302;19350;5;4;1;4;5;1;3;2;15;320
"6599";2;41314;2;2271;2;17;210;16000;1;4;1;4;4;1;3;2;22;320
"6600";2;41319;2;2253;1;16;262;0;5;2;1;1;4;1;3;2;51;320
"6601";2;41322;2;2621;1;14;233;0;5;7;1;0;2;2;5;2;0;320
"6602";2;41328;1;2253;1;10;215;9030;5;3;4;1;2;1;3;2;60;320
"6603";2;41328;1;2253;1;16;359;15000;6;2;1;1;4;1;3;2;39;320
"6604";2;41328;1;2253;1;16;359;30000;6;2;5;1;4;1;3;2;54;320
"6605";2;41328;1;2253;1;16;359;30000;6;2;5;1;4;1;3;2;54;320
"6606";2;41336;2;2271;1;15;298;8600;6;4;1;5;2;1;4;2;40;320
"6607";2;41348;1;2644;1;11;335;6000;1;3;5;1;4;1;3;2;46;320
"6608";2;41360;1;2253;1;16;233;0;5;2;1;1;4;1;3;2;40;320
"6609";2;41360;1;2261;1;17;233;0;5;1;1;1;4;1;3;2;0;320
"6610";2;41360;1;2253;1;17;233;0;5;2;1;1;4;1;3;2;45;320
"6611";2;41360;2;2271;1;16;233;16000;6;2;1;1;3;1;3;2;45;320
"6612";2;41370;1;2643;1;12;196;0;5;4;1;2;3;0;1;2;30;320
"6613";2;41376;1;2253;1;17;285;0;1;2;1;1;4;1;3;2;84;320
"6614";2;41394;2;2252;1;16;288;0;6;2;1;1;2;1;3;2;40;320
"6615";2;41394;1;2253;1;16;288;21500;5;2;1;1;3;1;3;2;55;320
"6616";2;41397;1;1212;1;18;334;0;5;2;3;1;4;1;3;2;44;320
"6617";2;41407;2;2261;2;16;264;0;2;5;1;4;4;1;3;2;24;320
"6618";28;41002;1;2643;1;15;403;0;6;2;1;1;3;1;3;28;45;320
"6619";28;41007;2;2242;1;17;195;14405;1;2;1;1;3;1;3;28;72;320
"6620";28;41026;4;2621;1;16;728;0;6;2;1;1;2;1;3;28;40;320
"6621";28;41028;3;2261;1;17;212;5600;6;3;1;1;2;1;3;28;57;320
"6622";28;41062;1;2261;1;16;183;0;5;1;1;2;6;0;1;28;50;320
"6623";28;41065;2;2272;2;16;143;9000;5;4;1;4;3;1;3;28;46;320
"6624";28;41078;4;2242;1;16;224;8600;6;2;1;1;2;1;3;28;48;320
"6625";28;41078;1;2623;1;12;224;9460;5;1;5;1;5;1;3;28;55;320
"6626";28;41078;1;2623;1;12;224;12900;5;5;1;1;5;1;4;28;40;320
"6627";28;41080;1;2271;1;16;284;18490;5;2;1;1;4;1;3;28;50;320
"6628";28;41102;1;2640;1;12;196;19350;5;4;5;4;4;1;3;28;48;320
"6629";28;41102;2;2262;1;16;196;20000;6;5;1;1;2;1;3;28;60;320
"6630";28;41107;1;2254;1;16;212;0;5;2;1;4;4;1;3;28;48;320
"6631";28;41192;1;2261;1;17;252;20000;1;4;1;4;3;1;3;28;45;320
"6632";28;41192;1;2261;1;17;252;20000;1;4;1;4;3;1;3;28;45;320
"6633";28;41192;1;2261;1;17;252;19000;1;4;1;4;3;1;3;28;18;320
"6634";28;41192;1;2261;1;17;252;19000;1;4;1;4;3;1;3;28;18;320
"6635";28;41192;1;2261;1;17;252;14000;1;4;4;4;3;1;3;28;5;320
"6636";28;41192;1;2261;1;17;252;14000;1;4;4;4;3;1;3;28;5;320
"6637";28;41192;2;2253;2;19;252;12000;1;5;1;1;3;1;3;28;28;320
"6638";28;41192;2;2253;2;19;252;11180;1;3;1;1;3;1;3;28;40;320
"6639";28;41192;2;2253;2;19;252;14000;1;5;1;1;3;1;3;28;25;320
"6640";28;41197;1;2621;2;12;516;0;1;2;1;1;3;1;3;28;45;320
"6641";28;41197;1;2621;2;12;516;15265;1;2;1;1;3;1;3;28;45;320
"6642";28;41197;2;2253;1;16;516;0;1;2;1;1;4;1;3;28;45;320
"6643";28;41197;2;2252;1;16;516;0;1;2;1;1;4;1;3;28;45;320
"6644";28;41197;2;2253;1;16;516;30100;1;2;1;1;4;1;3;28;65;320
"6645";28;41197;2;2252;1;16;516;30100;1;2;1;1;4;1;3;28;65;320
"6646";28;41209;1;2271;1;16;295;15050;5;2;1;1;2;1;3;28;40;320
"6647";28;41228;1;2621;1;17;285;0;5;2;1;1;4;1;3;28;40;320
"6648";28;41231;1;2253;1;15;154;0;1;4;1;1;2;1;3;28;47;320
"6649";28;41245;1;2252;1;16;167;0;5;2;1;1;3;1;3;28;50;320
"6650";28;41247;1;2644;1;9;323;9460;5;4;5;1;4;2;1;28;26;320
"6651";28;41266;1;2623;1;14;164;24400;5;5;1;1;3;1;3;28;126;320
"6652";28;41267;1;2644;1;9;164;4300;1;4;5;5;2;0;1;28;35;320
"6653";28;41267;1;2643;1;9;164;4300;1;4;5;5;2;0;1;28;35;320
"6654";28;41267;1;2644;1;9;164;4300;1;4;5;5;2;0;1;28;35;320
"6655";28;41267;1;2644;1;9;164;2150;1;4;1;5;2;0;1;28;48;320
"6656";28;41267;1;2643;1;9;164;2150;1;4;1;5;2;0;1;28;48;320
"6657";28;41267;1;2644;1;9;164;2150;1;4;1;5;2;0;1;28;48;320
"6658";28;41267;1;2644;2;6;164;4730;1;2;5;1;4;1;3;28;0;320
"6659";28;41267;1;2643;2;6;164;4730;1;2;5;1;4;1;3;28;0;320
"6660";28;41267;1;2644;2;6;164;4730;1;2;5;1;4;1;3;28;0;320
"6661";28;41267;1;2644;1;9;164;5160;1;4;5;5;2;0;1;28;15;320
"6662";28;41267;1;2643;1;9;164;5160;1;4;5;5;2;0;1;28;15;320
"6663";28;41267;1;2644;1;9;164;5160;1;4;5;5;2;0;1;28;15;320
"6664";28;41294;3;2254;1;17;461;32250;6;4;1;4;3;1;3;28;50;320
"6665";28;41303;1;2252;1;17;289;23435;5;2;1;1;4;1;3;28;50;320
"6666";28;41304;1;2253;1;17;165;10750;6;2;1;1;2;1;3;28;45;320
"6667";28;41308;1;1512;2;12;281;8600;3;3;4;1;4;1;3;28;48;320
"6668";28;41318;1;2253;1;17;232;12900;5;2;1;1;3;1;3;28;48;320
"6669";28;41319;1;2253;1;17;158;18000;5;2;1;1;3;1;3;28;45;320
"6670";28;41327;1;2253;1;17;227;9600;5;4;1;1;4;1;3;28;40;320
"6671";28;41335;3;2643;1;9;143;7740;1;4;1;5;2;0;1;28;42;320
"6672";28;41357;1;2643;1;16;873;15050;1;4;1;1;5;1;3;28;40;320
"6673";28;41357;1;2643;1;12;175;6020;1;4;4;1;2;1;3;28;48;320
"6674";28;41367;1;2242;1;16;179;30100;5;2;1;1;4;1;3;28;50;320
"6675";11;40110;1;2242;1;18;319;13760;6;4;1;5;4;0;1;11;15;320
"6676";11;40110;1;2242;1;18;319;0;6;0;0;0;4;0;0;11;0;320
"6677";11;40110;1;2242;1;18;319;0;6;0;0;0;4;0;0;11;0;320
"6678";11;40149;2;2271;1;16;214;0;6;4;1;1;3;1;3;11;40;320
"6679";11;40154;1;2643;1;16;219;0;5;4;1;1;3;1;3;11;60;320
"6680";11;40160;1;2622;1;14;222;0;5;1;1;1;5;1;3;11;40;320
"6681";11;40173;1;2271;1;17;275;12040;6;2;1;1;4;1;3;11;46;320
"6682";11;40175;1;2272;1;16;186;20000;5;2;1;1;4;1;3;11;42;320
"6683";11;40178;1;2621;1;17;437;0;5;4;1;2;6;0;1;11;30;320
"6684";11;40179;2;2271;1;16;163;0;6;4;1;5;2;0;1;11;25;320
"6685";11;40180;1;2643;1;12;131;8000;6;1;1;5;2;0;1;11;40;320
"6686";11;40180;1;2643;1;12;131;0;6;4;9;2;2;0;1;11;45;320
"6687";11;40180;1;2643;1;11;131;0;5;4;1;2;6;0;1;11;42;320
"6688";11;40191;1;2261;1;18;267;10000;1;1;1;2;2;0;1;11;30;320
"6689";11;40193;3;2271;1;16;347;0;6;4;1;1;3;1;4;11;40;320
"6690";11;40196;2;2644;2;1;449;0;5;0;0;0;6;0;0;11;0;320
"6691";11;40196;2;2644;2;1;449;0;5;0;0;0;6;0;0;11;0;320
"6692";11;40196;2;2644;1;9;181;0;2;4;5;1;3;1;3;11;52;320
"6693";11;40198;4;2271;1;16;285;20000;5;4;1;1;3;1;3;11;0;320
"6694";11;40198;5;2242;1;17;285;10000;6;4;1;1;2;1;3;11;40;320
"6695";11;40211;1;2271;1;17;219;5880;5;2;1;1;5;1;3;11;50;320
"6696";11;40219;2;2644;1;12;212;0;6;5;5;4;2;1;3;11;30;320
"6697";11;40224;1;2253;1;16;184;0;5;2;1;1;3;1;3;11;47;320
"6698";11;40228;1;2271;1;16;246;26000;5;4;1;1;2;1;3;11;45;320
"6699";11;40229;1;2644;1;12;177;8000;1;3;5;5;4;0;1;11;51;320
"6700";11;40238;4;2271;1;15;206;8600;6;4;1;5;2;0;1;11;30;320
"6701";11;40239;1;2271;1;14;221;0;5;4;1;1;4;1;3;11;40;320
"6702";11;40246;1;2253;1;16;333;0;5;2;1;1;3;1;3;11;45;320
"6703";11;40275;1;2261;1;16;260;15000;5;1;1;1;2;1;3;11;46;320
"6704";11;40283;2;2271;1;16;162;0;5;4;1;1;3;1;3;11;50;320
"6705";11;40293;1;1321;1;17;459;20000;5;4;3;1;2;1;3;11;40;320
"6706";11;40295;1;2271;1;16;175;17000;6;4;1;1;4;1;3;11;40;320
"6707";11;40303;2;2644;1;9;138;8600;5;3;5;2;4;2;1;11;50;320
"6708";11;40304;1;2253;1;16;191;0;5;4;1;4;4;1;3;11;45;320
"6709";11;40312;1;1512;1;17;434;0;6;1;4;1;5;1;3;11;50;320
"6710";11;40328;5;2644;1;12;197;7310;1;4;5;1;2;1;3;11;48;320
"6711";11;40330;1;1621;1;17;184;6450;5;4;4;5;5;0;1;11;0;320
"6712";11;40336;1;2621;1;9;243;10750;5;2;1;1;2;1;3;11;48;320
"6713";11;40337;1;2272;1;12;125;9890;5;2;5;1;5;1;3;11;51;320
"6714";11;40337;1;2272;1;17;219;0;5;4;1;1;3;1;3;11;77;320
"6715";11;40337;1;2272;1;12;125;7740;5;2;5;1;5;1;3;11;40;320
"6716";11;40337;1;2272;1;12;125;5160;5;2;5;1;5;1;3;11;40;320
"6717";11;40359;3;2261;1;16;216;0;6;1;1;1;2;1;3;11;40;320
"6718";11;40372;2;1212;2;16;192;9000;1;4;3;4;3;1;3;11;45;320
"6719";11;40394;3;2253;2;16;156;28000;6;2;1;1;2;1;3;11;40;320
"6720";11;40402;1;2644;1;11;585;20000;5;4;5;1;5;1;3;11;0;320
"6721";11;40409;3;2272;2;16;149;10000;6;4;1;1;3;1;3;11;42;320
"6722";11;40412;1;2261;1;17;310;21500;3;1;1;1;6;1;3;11;60;320
"6723";11;40419;1;2253;1;16;273;0;6;4;1;2;5;0;1;11;50;320
"6724";11;40421;3;2644;1;9;186;860;6;4;5;5;2;0;1;11;2;320
"6725";11;40423;1;2271;1;17;204;12000;5;3;1;1;3;1;3;11;46;320
"6726";11;40429;1;2253;1;16;408;12040;5;2;1;1;3;1;3;11;40;320
"6727";11;40431;1;2640;1;18;207;27950;3;1;5;2;5;0;1;11;55;320
"6728";11;40441;1;2272;1;16;241;0;2;4;1;1;4;1;3;11;51;320
"6729";11;40452;1;2272;1;17;212;25000;5;4;1;2;5;0;1;11;20;320
"6730";11;40459;4;2271;1;16;165;12900;6;4;1;5;2;0;1;11;50;320
"6731";11;40478;1;2253;1;16;200;0;5;4;1;2;5;0;1;11;60;320
"6732";11;40483;1;2261;1;17;206;12900;5;1;1;1;6;1;3;11;46;320
"6733";11;40525;1;2644;1;10;214;0;5;4;5;1;4;1;3;11;46;320
"6734";11;40550;4;2272;1;17;173;15000;6;4;1;2;2;1;3;11;50;320
"6735";11;40557;1;2253;1;16;544;40000;5;2;1;1;5;1;3;11;40;320
"6736";11;40571;1;2644;1;9;214;18000;5;1;5;1;3;1;3;11;0;320
"6737";11;40572;1;2271;1;17;124;0;6;4;1;1;2;1;3;11;40;320
"6738";11;40572;2;2253;2;16;124;0;6;2;1;1;2;1;3;11;0;320
"6739";11;40572;3;2271;1;17;124;0;6;4;1;1;2;1;3;11;40;320
"6740";11;40575;2;2644;2;12;497;4300;5;4;5;5;3;0;1;11;29;320
"6741";11;40586;4;2271;1;16;206;12000;6;4;1;1;3;1;3;11;42;320
"6742";11;40587;3;2253;2;18;340;0;6;2;1;1;3;1;3;11;32;320
"6743";11;40592;2;2271;1;16;438;0;5;4;1;2;3;0;1;11;50;320
"6744";11;40593;1;2272;1;16;389;3000;5;4;1;4;4;1;3;11;40;320
"6745";11;40594;2;2644;1;16;211;6000;6;4;5;1;2;1;3;11;34;320
"6746";11;40595;1;2271;1;16;190;12900;5;2;1;1;2;1;3;11;48;320
"6747";7;41002;1;2643;1;12;43;0;1;4;1;5;6;0;1;7;15;320
